code,name
7800,"Amifa Co.,Ltd."
7803,Bushiroad Inc. 
7804,"  B&P Co.,Ltd. "
7805,PRINTNET INC.
7806," MTG Co.,Ltd. "
7807,"KOWA CO.,LTD."
7808,"C.S. LUMBER CO.,INC"
7809,"KOTOBUKIYA CO.,LTD."
7810,"Crossfor Co.,Ltd."
7811,nakamoto Packs Co. Ltd (7811) Adjusted Stock Prices
7812,Crestec Inc (7812) Adjusted Stock Prices
7813,Platz Co.Ltd (7813) Adjusted Stock Prices
7814,Japan Creative Platform Group Co Ltd (7814) Adjusted Stock Prices
7815,Tokyo Board Industries Co. Ltd. (7815) Adjusted Stock Prices
7816,Snow Peak Inc. (7816) Adjusted Stock Prices
7817,Paramount Bed Holdings Co. Ltd. (7817) Adjusted Stock Prices
7818,"Transaction Co.,Ltd. (7818) Adjusted Stock Prices"
7819,Sho-Bi Corporation (7819) Adjusted Stock Prices
7820,Nihon Flush Co Ltd. (7820) Adjusted Stock Prices
7821,Maeda Kosen Co.Ltd (7821) Adjusted Stock Prices
7822,"Eidai Co.,Ltd. (7822) Adjusted Stock Prices"
7823,Artnature Inc (7823) Adjusted Stock Prices
7826,Furuya Metal Co Ltd. (7826) Adjusted Stock Prices
7827,Orvis Corp. (7827) Adjusted Stock Prices
7829,Samantha Thavasa Japan Ltd. (7829) Adjusted Stock Prices
7831,Wellco Holdings Corporation. (7831) Adjusted Stock Prices
7832,Bandai namco Holdings Inc (7832) Adjusted Stock Prices
7833,Ifis Japan Ltd. (7833) Adjusted Stock Prices
7836,Avix Inc (7836) Adjusted Stock Prices
7837,R. C. Core Co Ltd. (7837) Adjusted Stock Prices
7838,Kyoritsu Printing Co Ltd (7838) Adjusted Stock Prices
7839,Shoei Co. Ltd. (7839) Adjusted Stock Prices
7840,France Bed Holdings Co (7840) Adjusted Stock Prices
7841,"Endo Manufacturing Co., Ltd. (7841) Adjusted Stock Prices"
7844,Marvelous Inc (7844) Adjusted Stock Prices
7846,Pilot Corp. (7846) Adjusted Stock Prices
7847,Graphite Design Inc. (7847) Adjusted Stock Prices
7849,Starts Publishing Corporation (7849) Adjusted Stock Prices
7850,Sougou Shouken Co Ltd (7850) Adjusted Stock Prices
7851,Kawase Computer Supplies Co.Ltd (7851) Adjusted Stock Prices
7855,Cardinal Co. Ltd. (7855) Adjusted Stock Prices
7856,Hagihara Industries Inc. (7856) Adjusted Stock Prices
7857,Seki Co. Ltd. (7857) Adjusted Stock Prices
7859,Almedio Inc. (7859) Adjusted Stock Prices
7860,Avex Group Holdings Inc. (7860) Adjusted Stock Prices
7862,Toppan Forms Co. Ltd. (7862) Adjusted Stock Prices
7863,"Hiraga Co., Ltd. (7863) Adjusted Stock Prices"
7864,Fuji Seal International Inc. (7864) Adjusted Stock Prices
7865,People Co. Ltd. (7865) Adjusted Stock Prices
7867,Tomy Company Ltd. (7867) Adjusted Stock Prices
7868,Kosaido Co. Ltd (7868) Adjusted Stock Prices
7869,Nihon Form Service Co. Ltd (7869) Adjusted Stock Prices
7871,Fukuvi Chemical Industry Co. Ltd. (7871) Adjusted Stock Prices
7872,"As-me Estelle Co.,Ltd. (7872) Adjusted Stock Prices"
7873,Arrk Corporation (7873) Adjusted Stock Prices
7874,"LEC, Inc. (7874) Adjusted Stock Prices"
7875,"TAKEDA PRINTING CO.,LTD. "
7877,Eidai Kako Co Ltd (7877) Adjusted Stock Prices
7878,Kosaikogei Co. Ltd (7878) Adjusted Stock Prices
7879,Noda Corporation (7879) Adjusted Stock Prices
7883,Sun Messe Co. Ltd. (7883) Adjusted Stock Prices
7885,Takano Co. Ltd. (7885) Adjusted Stock Prices
7886,"Yamato Industry Co., Ltd. (7886) Adjusted Stock Prices"
7887,nankai Plywood Co. Ltd. (7887) Adjusted Stock Prices
7888,Sanko Gosei Ltd. (7888) Adjusted Stock Prices
7891,Japan U Pica Company Ltd (7891) Adjusted Stock Prices
7893,Pronexus Inc. (7893) Adjusted Stock Prices
7895,"Chuo Kagaku Co., Ltd. (7895) Adjusted Stock Prices"
7896,Seven Industries Co. Ltd. (7896) Adjusted Stock Prices
7897,Hokushin Co. Ltd (7897) Adjusted Stock Prices
7898,"Wood One Co., Ltd. (7898) Adjusted Stock Prices"
7899,MICS Chemical Co. Ltd (7899) Adjusted Stock Prices
7901,Matsumoto Inc. (7901) Adjusted Stock Prices
7902,Sonocom Co. Ltd. (7902) Adjusted Stock Prices
7905,Daiken Corporation (7905) Adjusted Stock Prices
7906,Yonex Co. Ltd. (7906) Adjusted Stock Prices
7908,Kimoto Co. Ltd (7908) Adjusted Stock Prices
7911,Toppan Printing Co. Ltd. (7911) Adjusted Stock Prices
7912,Dai Nippon Printing Co Ltd (7912) Adjusted Stock Prices
7914,Kyodo Printing Co. Ltd (7914) Adjusted Stock Prices
7915,Nissha Printing Co. Ltd (7915) Adjusted Stock Prices
7916,Mitsumura Printing Co. Ltd. (7916) Adjusted Stock Prices
7917,Fujimori Kogyo Co Ltd (7917) Adjusted Stock Prices
7918,VIA Holdings Inc. (7918) Adjusted Stock Prices
7919,Nozaki Insatsu Shigyo Co. Ltd (7919) Adjusted Stock Prices
7921,Takara Printing Co. Ltd. (7921) Adjusted Stock Prices
7922,Sanko Sangyo Co. Ltd. (7922) Adjusted Stock Prices
7923,Toin Corporation (7923) Adjusted Stock Prices
7925,Maezawa kasei Industries Co. Ltd. (7925) Adjusted Stock Prices
7927,Muto Seiko Co. (7927) Adjusted Stock Prices
7928,Asahi Kagaku Kogyo Co. Ltd. (7928) Adjusted Stock Prices
7931,"MIRAI INDUSTRY CO.,LTD."
7932,Nippi Incorporated (7932) Adjusted Stock Prices
7936,Asics Corporation (7936) Adjusted Stock Prices
7937,Tsutsumi Jewelry Co. Ltd. (7937) Adjusted Stock Prices
7938,Regal Corporation (7938) Adjusted Stock Prices
7939,Kensoh Co. Ltd (7939) Adjusted Stock Prices
7940,"WAVELOCK HOLDINGS CO.,LTD."
7942,JSP Corporation (7942) Adjusted Stock Prices
7943,Nichiha Corporation (7943) Adjusted Stock Prices
7945,Comany Inc (7945) Adjusted Stock Prices
7946,Koyosha Inc. (7946) Adjusted Stock Prices
7947,FP Corporation (7947) Adjusted Stock Prices
7949,Komatsu Wall Industry Co. Ltd (7949) Adjusted Stock Prices
7951,Yamaha Corporation (7951) Adjusted Stock Prices
7952,Kawai Musical Instruments Manufacturing Co. Ltd (7952) Adjusted Stock Prices
7953,Kikusui Chemical Industries Co. Ltd. (7953) Adjusted Stock Prices
7955,Cleanup Corporation (7955) Adjusted Stock Prices
7956,Pigeon Corp (7956) Adjusted Stock Prices
7957,Fujicopian Co. Ltd. (7957) Adjusted Stock Prices
7958,Tenma Corporation (7958) Adjusted Stock Prices
7959,OLIVER CORPORATION
7961,Kanematsu Sustech Corporation (7961) Adjusted Stock Prices
7962,King Jim Co. Ltd. (7962) Adjusted Stock Prices
7963,Koken Ltd (7963) Adjusted Stock Prices
7965,Zojirushi Corporation (7965) Adjusted Stock Prices
7966,Lintec Corporation (7966) Adjusted Stock Prices
7970,Shin-Etsu Polymer Co. Ltd. (7970) Adjusted Stock Prices
7971,Toli Corporation (7971) Adjusted Stock Prices
7972,Itoki Corp. (7972) Adjusted Stock Prices
7974,Nintendo Co. Ltd (7974) Adjusted Stock Prices
7975,Lihit Lab. Inc. (7975) Adjusted Stock Prices
7976,Mitsubishi Pencil Company Limited (7976) Adjusted Stock Prices
7979,Shofu Inc. (7979) Adjusted Stock Prices
7980,Shigematsu Works Co. Ltd. (7980) Adjusted Stock Prices
7981,Takara Standard Co. Ltd. (7981) Adjusted Stock Prices
7983,Miroku Corp. (7983) Adjusted Stock Prices
7984,Kokuyo Co. Ltd (7984) Adjusted Stock Prices
7985,Nepon Inc. (7985) Adjusted Stock Prices
7986,Nihon Isk Company Limited (7986) Adjusted Stock Prices
7987,nakabayashi Co. Ltd (7987) Adjusted Stock Prices
7988,Nifco Inc. (7988) Adjusted Stock Prices
7989,Tachikawa Corporation (7989) Adjusted Stock Prices
7990,"Globeride,Inc. (7990) Adjusted Stock Prices"
7991,"Mamiya-Op Co., Ltd. (7991) Adjusted Stock Prices"
7992,Sailor Pen Co. Ltd. (7992) Adjusted Stock Prices
7994,Okamura Corporation (7994) Adjusted Stock Prices
7995,Nippon Valqua Industries Ltd. (7995) Adjusted Stock Prices
7997,Kurogane Kosakusho Ltd. (7997) Adjusted Stock Prices
7999,"Mutoh Holdings Co., Ltd. (7999) Adjusted Stock Prices"
8001,Itochu Corporation (8001) Adjusted Stock Prices
8002,Marubeni Corporation (8002) Adjusted Stock Prices
8005,Scroll Corporation (8005) Adjusted Stock Prices
8006,Yuasa Funashoku Co. Ltd (8006) Adjusted Stock Prices
8007,Takashima & Co. Ltd. (8007) Adjusted Stock Prices
8008,Yondoshi Holdings Inc (8008) Adjusted Stock Prices
8011,Sanyo Shokai Ltd. (8011) Adjusted Stock Prices
8012,nagase & Co. Ltd (8012) Adjusted Stock Prices
8013,naigai Co. Ltd. (8013) Adjusted Stock Prices
8014,Chori Co Ltd (8014) Adjusted Stock Prices
8015,Toyota Tsusho Corporation (8015) Adjusted Stock Prices
8016,"Onward Holdings Co., Ltd. (8016) Adjusted Stock Prices"
8018,Sankyo Seiko Co. Ltd. (8018) Adjusted Stock Prices
8020,Kanematsu Corporation (8020) Adjusted Stock Prices
8022,Mizuno Corporation (8022) Adjusted Stock Prices
8023,Daiko Denshi Tsushin Ltd (8023) Adjusted Stock Prices
8025,"Tsukamoto Corp. Co.,Ltd. (8025) Adjusted Stock Prices"
8028,FamilyMart UNY Holdings Co Ltd (8028) Adjusted Stock Prices
8029,Look Inc. (8029) Adjusted Stock Prices
8030,Chuo Gyorui Co Ltd (8030) Adjusted Stock Prices
8031,Mitsui & Co. Ltd (8031) Adjusted Stock Prices
8032,Japan Pulp And Paper Company Limited (8032) Adjusted Stock Prices
8035,Tokyo Electron Ltd (8035) Adjusted Stock Prices
8037,Kamei Corporation (8037) Adjusted Stock Prices
8038,Tohto Suisan Co Ltd (8038) Adjusted Stock Prices
8039,Tsukiji Uoichiba Company Ltd (8039) Adjusted Stock Prices
8040,Tokyo Soir Co. Ltd (8040) Adjusted Stock Prices
8041,OUG Holdings Inc. (8041) Adjusted Stock Prices
8043,Starzen Company Limited (8043) Adjusted Stock Prices
8045,"Yokohama Maruuo Co., Ltd. (8045) Adjusted Stock Prices"
8046,Marufuji Sheet Piling Co. Ltd (8046) Adjusted Stock Prices
8050,Seiko Holdings Corp. (8050) Adjusted Stock Prices
8051,Yamazen Corporation (8051) Adjusted Stock Prices
8052,Tsubakimoto Kogyo Co. Ltd. (8052) Adjusted Stock Prices
8053,Sumitomo Corporation (8053) Adjusted Stock Prices
8056,Nihon Unisys Ltd (8056) Adjusted Stock Prices
8057,"Uchida Yoko Co.,Ltd. (8057) Adjusted Stock Prices"
8058,Mitsubishi Corporation (8058) Adjusted Stock Prices
8059,Daiichi Jitsugyo Co Ltd (8059) Adjusted Stock Prices
8060,Canon Marketing Japan Inc. (8060) Adjusted Stock Prices
8061,Seika Corporation (8061) Adjusted Stock Prices
8065,Sato Shoji Corporation (8065) Adjusted Stock Prices
8066,Mitani Corporation (8066) Adjusted Stock Prices
8068,Ryoyo Electric Corp. (8068) Adjusted Stock Prices
8070,Tokyo Sangyo Co Ltd (8070) Adjusted Stock Prices
8072,Japan Publications Trading Co. Ltd (8072) Adjusted Stock Prices
8074,Yuasa Trading Co. Ltd. (8074) Adjusted Stock Prices
8075,Shinsho Corporation (8075) Adjusted Stock Prices
8077,Kobayashi Metals Limited (8077) Adjusted Stock Prices
8078,Hanwa Co. Ltd (8078) Adjusted Stock Prices
8079,Shoei Foods Corporation (8079) Adjusted Stock Prices
8081,Kanaden Corporation (8081) Adjusted Stock Prices
8084,Ryoden Corporation (8084) Adjusted Stock Prices
8085,narasaki Sangyo Co. Ltd (8085) Adjusted Stock Prices
8086,Nipro Corporation (8086) Adjusted Stock Prices
8087,Furusato Industries Ltd. (8087) Adjusted Stock Prices
8088,Iwatani Corporation (8088) Adjusted Stock Prices
8089,"Nice Holdings, Inc. (8089) Adjusted Stock Prices"
8090,Shoko Co. Ltd. (8090) Adjusted Stock Prices
8091,Nichimo Co. Ltd (8091) Adjusted Stock Prices
8093,Kyokuto Boeki Kaisha Ltd (8093) Adjusted Stock Prices
8095,Iwaki & Co Ltd (8095) Adjusted Stock Prices
8096,Kanematsu Electronics Ltd (8096) Adjusted Stock Prices
8097,San-Ai Oil Co. Ltd. (8097) Adjusted Stock Prices
8098,Inabata & Co Ltd (8098) Adjusted Stock Prices
8101,GSI Creos Corporation (8101) Adjusted Stock Prices
8103,Meiwa Corporation (8103) Adjusted Stock Prices
8104,"KUWAZAWA Trading Co.,Ltd. "
8105,"Hotta Marusho Co., Ltd. (8105) Adjusted Stock Prices"
8107,Kimuratan Corporation (8107) Adjusted Stock Prices
8108,"YAMAEHISANO Co.,Ltd."
8111,Goldwin Inc (8111) Adjusted Stock Prices
8113,Uni Charm Corporation (8113) Adjusted Stock Prices
8114,Descente Ltd (8114) Adjusted Stock Prices
8115,Moonbat Co. Ltd. (8115) Adjusted Stock Prices
8117,Central Automotive Products Ltd. (8117) Adjusted Stock Prices
8118,King Co. Ltd (8118) Adjusted Stock Prices
8119,Sanyei Corporation (8119) Adjusted Stock Prices
8123,T. Kawabe & Co. Ltd. (8123) Adjusted Stock Prices
8125,Wakita & Co. Ltd. (8125) Adjusted Stock Prices
8127,Yamato International Inc. (8127) Adjusted Stock Prices
8129,Toho Holdings Co. Ltd. (8129) Adjusted Stock Prices
8130,Sangetsu Corporation (8130) Adjusted Stock Prices
8131,Mitsuuroko Group Holdings Co.Ltd. (8131) Adjusted Stock Prices
8132,Sinanen Holdings Co.Ltd. (8132) Adjusted Stock Prices
8133,"Itochu Enex Co., Ltd. (8133) Adjusted Stock Prices"
8135,Zett Corporation (8135) Adjusted Stock Prices
8136,Sanrio Company Ltd. (8136) Adjusted Stock Prices
8137,Sun-Wa Technos Corp (8137) Adjusted Stock Prices
8138,Sankyo Kasei Corporation (8138) Adjusted Stock Prices
8139,nagahori Corporation (8139) Adjusted Stock Prices
8140,Ryosan Company Limited (8140) Adjusted Stock Prices
8141,Shinko Shoji Co. Ltd. (8141) Adjusted Stock Prices
8142,TOHO Co Ltd (8142) Adjusted Stock Prices
8143,Lapine Co. Ltd. (8143) Adjusted Stock Prices
8144,Denkyosha Co. Ltd. (8144) Adjusted Stock Prices
8147,"Tomita Co., Ltd. (8147) Adjusted Stock Prices"
8150,Sansin Electronics Co. Ltd. (8150) Adjusted Stock Prices
8151,Toyo Corporation (8151) Adjusted Stock Prices
8152,Somar Corporation (8152) Adjusted Stock Prices
8153,Mos Food Services Inc (8153) Adjusted Stock Prices
8154,Kaga Electronics Co. Ltd (8154) Adjusted Stock Prices
8155,Mimasu Semiconductor Industry Co. Ltd. (8155) Adjusted Stock Prices
8157,Tsuzuki Denki Co Ltd (8157) Adjusted Stock Prices
8158,Soda Nikka Co. Ltd. (8158) Adjusted Stock Prices
8159,Tachibana Eletech Co. Ltd. (8159) Adjusted Stock Prices
8160,Kisoji Co. Ltd. (8160) Adjusted Stock Prices
8163,Sato Restaurant Systems Co. Ltd. (8163) Adjusted Stock Prices
8165,Senshukai Co. Ltd. (8165) Adjusted Stock Prices
8166,Taka-Q Co Ltd (8166) Adjusted Stock Prices
8167,Retail Partners Co.Ltd (8167) Adjusted Stock Prices
8168,Keiyo Co. Ltd. (8168) Adjusted Stock Prices
8173,Joshin Denki Co. Ltd. (8173) Adjusted Stock Prices
8174,Nippon Gas Co. Ltd (8174) Adjusted Stock Prices
8179,"Royal Holdings Co., Ltd. (8179) Adjusted Stock Prices"
8181,Totenko Co. Ltd. (8181) Adjusted Stock Prices
8182,Inageya Co. Ltd. (8182) Adjusted Stock Prices
8184,Shimachu Co. Ltd. (8184) Adjusted Stock Prices
8185,Chiyoda Co Ltd (8185) Adjusted Stock Prices
8186,"Otsuka Kagu, Ltd. (8186) Adjusted Stock Prices"
8194,Life Corporation (8194) Adjusted Stock Prices
8198,Maxvalu Tokai Co Ltd (8198) Adjusted Stock Prices
8200,Ringer Hut Co. Ltd. (8200) Adjusted Stock Prices
8202,Laox Co. Ltd. (8202) Adjusted Stock Prices
8203,MR Max Corporation (8203) Adjusted Stock Prices
8207,Ten Allied Co. Ltd. (8207) Adjusted Stock Prices
8208,Encho Co Ltd (8208) Adjusted Stock Prices
8209,Friendly Corporation (8209) Adjusted Stock Prices
8214,Aoki Holdings Inc (8214) Adjusted Stock Prices
8215,Ginza Yamagataya Co. Ltd (8215) Adjusted Stock Prices
8217,Okuwa Co. Ltd (8217) Adjusted Stock Prices
8218,Komeri Co. Ltd. (8218) Adjusted Stock Prices
8219,Aoyama Trading Co Ltd (8219) Adjusted Stock Prices
8225,Takachiho Co. Ltd. (8225) Adjusted Stock Prices
8226,Rikei Corporation (8226) Adjusted Stock Prices
8227,Shimamura Co. Ltd. (8227) Adjusted Stock Prices
8230,Hasegawa Co. Ltd. (8230) Adjusted Stock Prices
8233,Takashimaya Co Ltd (8233) Adjusted Stock Prices
8237,Matsuya Co. Ltd (8237) Adjusted Stock Prices
8242,H2O Retailing Corp. (8242) Adjusted Stock Prices
8244,Kyoto Kintetsu Department Store Co. Ltd. (8244) Adjusted Stock Prices
8247,Daiwa Co Ltd (8247) Adjusted Stock Prices
8249,"Techno Associe Co., Ltd. (8249) Adjusted Stock Prices"
8252,"Marui Group Co., Ltd. (8252) Adjusted Stock Prices"
8253,Credit Saison Co Ltd (8253) Adjusted Stock Prices
8254,Saikaya Department Store Co. Ltd. (8254) Adjusted Stock Prices
8255,Axial Retailing Inc (8255) Adjusted Stock Prices
8256,Marumitsu Co. Ltd. (8256) Adjusted Stock Prices
8257,Sanyo Department Store Co. Ltd. (8257) Adjusted Stock Prices
8260,Izutsuya Co Ltd (8260) Adjusted Stock Prices
8267,Aeon Co. Ltd. (8267) Adjusted Stock Prices
8273,Izumi Co Ltd (8273) Adjusted Stock Prices
8275,Forval Corp. (8275) Adjusted Stock Prices
8276,Heiwado Co. Ltd (8276) Adjusted Stock Prices
8278,Fuji Co. Ltd. (8278) Adjusted Stock Prices
8279,Yaoko Co. Ltd. (8279) Adjusted Stock Prices
8281,Xebio Holdings Co.Ltd. (8281) Adjusted Stock Prices
8282,K` S Holdings Corp. (8282) Adjusted Stock Prices
8283,Paltac Corporation. (8283) Adjusted Stock Prices
8285,Mitani Sangyo Co Ltd (8285) Adjusted Stock Prices
8287,Maxvalu Nishinihon (8287) Adjusted Stock Prices
8289,Olympic Group Corporation (8289) Adjusted Stock Prices
8291,Nissan Tokyo Sales Holdings Co Ltd. (8291) Adjusted Stock Prices
8298,Family Inc (8298) Adjusted Stock Prices
8303,"Shinsei Bank, Ltd (8303) Adjusted Stock Prices"
8304,Aozora Bank (8304) Adjusted Stock Prices
8306,"Mitsubishi UFJ Financial Group, Inc. (8306) Adjusted Stock Prices"
8308,"Resona Holdings, Inc. (8308) Adjusted Stock Prices"
8309,Sumitomo Mitsui Trust Holdings Inc. (8309) Adjusted Stock Prices
8316,Sumitomo Mitsui Financial Group Inc (8316) Adjusted Stock Prices
8331,Chiba Bank Ltd. (8331) Adjusted Stock Prices
8334,Gunma Bank Ltd. (8334) Adjusted Stock Prices
8336,Musashino Bank Ltd (8336) Adjusted Stock Prices
8337,Chiba Kogyo Bank Ltd. (8337) Adjusted Stock Prices
8338,"Tsukuba Bank, Ltd. (8338) Adjusted Stock Prices"
8341,77 Bank Ltd. (8341) Adjusted Stock Prices
8342,Aomori Bank Ltd. (8342) Adjusted Stock Prices
8343,Akita Bank Ltd. (8343) Adjusted Stock Prices
8344,Yamagata Bank Ltd (8344) Adjusted Stock Prices
8345,Bank of Iwate Ltd (8345) Adjusted Stock Prices
8346,Toho Bank Ltd. (8346) Adjusted Stock Prices
8349,Tohoku Bank Ltd. (8349) Adjusted Stock Prices
8350,Michinoku Bank Ltd (8350) Adjusted Stock Prices
8354,"Fukuoka Financial Group,Inc. (8354) Adjusted Stock Prices"
8355,Shizuoka Bank Ltd. (8355) Adjusted Stock Prices
8356,Juroku Bank Ltd. (8356) Adjusted Stock Prices
8358,Suruga Bank Ltd. (8358) Adjusted Stock Prices
8359,Hachijuni Bank Ltd. (8359) Adjusted Stock Prices
8360,Yamanashi Chuo Bank Ltd (8360) Adjusted Stock Prices
8361,Ogaki Kyoritsu Bank Ltd. (8361) Adjusted Stock Prices
8362,Fukui Bank Ltd. (8362) Adjusted Stock Prices
8363,Hokkoku Bank Ltd (8363) Adjusted Stock Prices
8364,Shimizu Bank Ltd. (8364) Adjusted Stock Prices
8365,Bank of Toyama Ltd. (8365) Adjusted Stock Prices
8366,Shiga Bank Ltd. (8366) Adjusted Stock Prices
8367,nanto Bank Ltd. (8367) Adjusted Stock Prices
8368,Hyakugo Bank Ltd. (8368) Adjusted Stock Prices
8369,Bank of Kyoto Ltd. (8369) Adjusted Stock Prices
8370,Kiyo Bank Ltd. (8370) Adjusted Stock Prices
8377,Hokuhoku Financial Group Inc. (8377) Adjusted Stock Prices
8379,Hiroshima Bank Ltd. (8379) Adjusted Stock Prices
8381,San-in Godo Bank Ltd. (8381) Adjusted Stock Prices
8382,Chugoku Bank Limited (8382) Adjusted Stock Prices
8383,Tottori Bank Ltd. (8383) Adjusted Stock Prices
8385,Iyo Bank Ltd (8385) Adjusted Stock Prices
8386,Hyakujushi Bank Ltd. (8386) Adjusted Stock Prices
8387,Shikoku Bank Ltd. (8387) Adjusted Stock Prices
8388,Awa Bank Ltd. (8388) Adjusted Stock Prices
8392,Oita Bank Ltd. (8392) Adjusted Stock Prices
8393,Miyazaki Bank Ltd (8393) Adjusted Stock Prices
8395,Bank of Saga Ltd. (8395) Adjusted Stock Prices
8397,Bank of Okinawa Ltd. (8397) Adjusted Stock Prices
8399,Bank of the Ryukyus Ltd (8399) Adjusted Stock Prices
8410,Seven Bank Ltd. (8410) Adjusted Stock Prices
8411,"Mizuho Financial Group, Inc. (8411) Adjusted Stock Prices"
8416,"Bank of Kochi, Ltd. (8416) Adjusted Stock Prices"
8418,"Yamaguchi Financial Group, Inc. (8418) Adjusted Stock Prices"
8424,Fuyo General Lease Co. Ltd. (8424) Adjusted Stock Prices
8425,IBJ Leasing Co Limited (8425) Adjusted Stock Prices
8439,Tokyo Century Corporation (8439) Adjusted Stock Prices
8462,Future Venture Capital Co. Ltd (8462) Adjusted Stock Prices
8473,"SBI Holdings, Inc. (8473) Adjusted Stock Prices"
8508,J Trust Co Ltd (8508) Adjusted Stock Prices
8511,Japan Securities Finance Co. Ltd. (8511) Adjusted Stock Prices
8515,Aiful Corporation (8515) Adjusted Stock Prices
8518,"Japan Asia Investment Company, Limited (8518) Adjusted Stock Prices"
8521,nagano Bank Ltd. (8521) Adjusted Stock Prices
8522,Bank of nagoya Ltd. (8522) Adjusted Stock Prices
8524,North Pacific Bank Ltd (8524) Adjusted Stock Prices
8527,Aichi Bank Ltd. (8527) Adjusted Stock Prices
8530,Chukyo Bank Limited (8530) Adjusted Stock Prices
8537,"Taiko Bank, Ltd. (8537) Adjusted Stock Prices"
8541,Ehime Bank Ltd (8541) Adjusted Stock Prices
8542,Tomato Bank Ltd. (8542) Adjusted Stock Prices
8544,Keiyo Bank Ltd. (8544) Adjusted Stock Prices
8550,Tochigi Bank Ltd. (8550) Adjusted Stock Prices
8551,Kita-Nippon Bank Ltd. (8551) Adjusted Stock Prices
8558,Towa Bank Ltd. (8558) Adjusted Stock Prices
8562,Fukushima Bank Ltd (8562) Adjusted Stock Prices
8563,Daito Bank Ltd. (8563) Adjusted Stock Prices
8566,Ricoh Leasing Company Ltd. (8566) Adjusted Stock Prices
8570,Aeon Financial Service Co Ltd. (8570) Adjusted Stock Prices
8572,Acom Co Ltd (8572) Adjusted Stock Prices
8584,Jaccs Co. Ltd. (8584) Adjusted Stock Prices
8585,Orient Corporation (8585) Adjusted Stock Prices
8586,Hitachi Capital Corporation (8586) Adjusted Stock Prices
8589,"Aplus Financial Co., Ltd. (8589) Adjusted Stock Prices"
8591,Orix Corporation (8591) Adjusted Stock Prices
8593,Mitsubishi UFJ Lease & Finance Company Ltd. (8593) Adjusted Stock Prices
8595,Jafco Co. Ltd. (8595) Adjusted Stock Prices
8596,Kyushu Leasing Service (8596) Adjusted Stock Prices
8600,"Tomony Holdings,Inc. (8600) Adjusted Stock Prices"
8601,Daiwa Securities Group Inc (8601) Adjusted Stock Prices
8604,Nomura Holdings Inc. (8604) Adjusted Stock Prices
8609,Okasan Securities Group Inc (8609) Adjusted Stock Prices
8613,Marusan Securities Co. Ltd. (8613) Adjusted Stock Prices
8614,Toyo Securities Co. Ltd. (8614) Adjusted Stock Prices
8616,Tokai Tokyo Financial Holdings Inc. (8616) Adjusted Stock Prices
8617,Kosei Securities Co. Ltd. (8617) Adjusted Stock Prices
8622,Mito Securities Co. Ltd. (8622) Adjusted Stock Prices
8624,Ichiyoshi Securities Co. Ltd. (8624) Adjusted Stock Prices
8628,Matsui Securities Co. (8628) Adjusted Stock Prices
8630,Sompo Holdings Inc. (8630) Adjusted Stock Prices
8697,Japan Exchange Group Inc. (8697) Adjusted Stock Prices
8698,"Monex Group, Inc. (8698) Adjusted Stock Prices"
8699,"Sawada Holdings Co., Ltd. (8699) Adjusted Stock Prices"
8700,Maruhachi Securities Co. Ltd. (8700) Adjusted Stock Prices
8704,"Traders Holdings Co., Ltd. (8704) Adjusted Stock Prices"
8705,Okato Hldgs Inc (8705) Adjusted Stock Prices
8706,Kyokuto Securities Co Ltd (8706) Adjusted Stock Prices
8707,"IwaiCosmo Holdings, Inc. (8707) Adjusted Stock Prices"
8708,"Aizawa Securities Co., Ltd. (8708) Adjusted Stock Prices"
8709,"Invast Securities Co., Ltd. (8709) Adjusted Stock Prices"
8713,Fidea Holdings Co Ltd (8713) Adjusted Stock Prices
8714,Senshu Ikeda Holdings Inc (8714) Adjusted Stock Prices
8715,"Anicom Holdings,Inc. (8715) Adjusted Stock Prices"
8725,"MS&AD Insurance Group Holdings, Inc. (8725) Adjusted Stock Prices"
8729,Sony Financial Holdings Inc (8729) Adjusted Stock Prices
8732,Money Partners Group Co Ltd (8732) Adjusted Stock Prices
8737,"Akatsuki Financial Group,Inc.                                                                                                                                                                      "
8739,"Sparx Group Co., Ltd. (8739) Adjusted Stock Prices"
8740,"Fujitomi Co., Ltd. (8740) Adjusted Stock Prices"
8742,Kobayashi Yoko Co. Ltd. (8742) Adjusted Stock Prices
8746,"Daiichi Commodities Co., Ltd. (8746) Adjusted Stock Prices"
8747,"Yutaka Shoji Co., Ltd. (8747) Adjusted Stock Prices"
8750,Dai-ichi Life Holdings Inc (8750) Adjusted Stock Prices
8766,Tokio Marine Holdings Inc (8766) Adjusted Stock Prices
8769,"Advantage Risk Management Co., Ltd. (8769) Adjusted Stock Prices"
8771,Eguarantee Inc. (8771) Adjusted Stock Prices
8772,"Asax Co., Ltd. (8772) Adjusted Stock Prices"
8783,GFA Co. Ltd. (8783) Adjusted Stock Prices
8789,FinTech Global Inc. (8789) Adjusted Stock Prices
8793,NEC Capital Solutions Ltd (8793) Adjusted Stock Prices
8795,T&D Holdings Inc. (8795) Adjusted Stock Prices
8798,Advance Create Co (8798) Adjusted Stock Prices
8801,Mitsui Fudosan Co. Ltd. (8801) Adjusted Stock Prices
8802,Mitsubishi Estate Company Limited (8802) Adjusted Stock Prices
8803,Heiwa Real Estate Co. Ltd (8803) Adjusted Stock Prices
8804,Tokyo Tatemono Co. Ltd (8804) Adjusted Stock Prices
8806,Daibiru Corporation (8806) Adjusted Stock Prices
8818,Keihanshin Building Co.Ltd. (8818) Adjusted Stock Prices
